id,data_provider,country,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
repaircafe_246,"Repair Café",NLD,"Hi-Fi separates",Unknown,Unknown,????,Repairable,0010,2017-02-10,"doet het niet ~ printbreuk"
repaircafe_247,"Repair Café",NLD,"Hi-Fi integrated",Unknown,Unknown,????,Fixed,0010,2017-02-10,"speelt maar √©√©n cd  ~ play all instelling i.p.v. play one"
repaircafe_248,"Repair Café",NLD,"Small home electrical",Unknown,Unknown,????,Fixed,0010,2017-02-10,"doet het niet goed ~ slecht contact"
repaircafe_249,"Repair Café",NLD,"Hair & Beauty item",Unknown,Unknown,????,Fixed,0010,2017-02-10,"doet het niet ~ schakelaar defect"
repaircafe_250,"Repair Café",NLD,"Power tool",Unknown,Unknown,????,Repairable,0010,2017-02-10,"laad niet meer op ~ ouderdom accu"
repaircafe_251,"Repair Café",NLD,Printer/scanner,HP,Unknown,????,Repairable,0010,2017-02-10,"print geen zwart ~ electronisch defect"
repaircafe_252,"Repair Café",NLD,"Small home electrical",Philips,"Azur 2600",2010,Repairable,0016,2017-02-12,"geen stoom stoten"
repaircafe_253,"Repair Café",NLD,"Small home electrical",Philips,Unknown,2012,Unknown,0016,2017-02-12,"wordt niet warm"
repaircafe_254,"Repair Café",NLD,"Hi-Fi separates",Philips,Unknown,????,Unknown,0016,2017-02-12,"CD lade, error"
repaircafe_255,"Repair Café",NLD,"Portable radio",Unknown,Unknown,????,Unknown,0016,2017-02-12,"laadje defect"
repaircafe_256,"Repair Café",NLD,"TV and gaming-related accessories",Unknown,Unknown,????,Repairable,0016,2017-02-12,
repaircafe_257,"Repair Café",NLD,Misc,Unknown,Unknown,????,Fixed,0016,2017-02-12,gaatje
repaircafe_258,"Repair Café",NLD,Laptop,Unknown,"Printplaat ‚Äì nooduitgang",????,Fixed,0016,2017-02-12,"iets los"
repaircafe_259,"Repair Café",NLD,Kettle,Tefal,Unknown,2006,Fixed,0016,2017-02-12,lekt
repaircafe_260,"Repair Café",NLD,"Hi-Fi separates",Xiron,"MP digital",2012,Fixed,0016,2017-02-12,"doet het niet"
repaircafe_261,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0016,2017-02-12,"schakelaar defect"
repaircafe_262,"Repair Café",NLD,"Small kitchen item",Inventum,Unknown,????,Unknown,0016,2017-02-12,"rookt, stinkt"
repaircafe_263,"Repair Café",NLD,"TV and gaming-related accessories",JVC,Unknown,????,Repairable,0016,2017-02-12,"moeilijk aan, draad?"
repaircafe_264,"Repair Café",NLD,Printer/scanner,Unknown,Unknown,????,Unknown,0016,2017-02-12,"lichtstrepen op de scan"
repaircafe_265,"Repair Café",NLD,"TV and gaming-related accessories",Sony,Unknown,????,Repairable,0016,2017-02-12,"doet het soms niet meer"
repaircafe_266,"Repair Café",NLD,"Portable radio",Sony,"Portable speler",????,Fixed,0016,2017-02-12,"durft niet meer aan te doen na klapje"
repaircafe_267,"Repair Café",NLD,"Small home electrical",Unknown,Unknown,????,Fixed,0016,2017-02-12,"doet het niet"
repaircafe_268,"Repair Café",NLD,"Small home electrical",Philips,"perfect care",2012,Repairable,0016,2017-02-12,"lampjes branden, zool blijft koud"
repaircafe_269,"Repair Café",NLD,"Sewing machine",Unknown,Unknown,????,Fixed,0016,2017-02-12,"pedaal doet helemaal niets"
repaircafe_270,"Repair Café",NLD,"DLSR / Video Camera",Unknown,Unknown,????,Repairable,0016,2017-02-12,"doet het niet"
repaircafe_272,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,????,Unknown,0016,2017-02-12,"kapot, doet niets meer"
repaircafe_274,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0016,2017-02-12,
repaircafe_275,"Repair Café",NLD,Lamp,Unknown,schaarlamp,1975,Repairable,0016,2017-02-12,"nippeltje eraf"
repaircafe_276,"Repair Café",NLD,"Hi-Fi separates",Unknown,Unknown,????,Fixed,0016,2017-02-12,"geeft geen beeld"
repaircafe_277,"Repair Café",NLD,"Sewing machine",Unknown,Unknown,????,Unknown,0016,2017-02-12,"doet het niet"
repaircafe_278,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,????,Fixed,0016,2017-02-12,"is nieuw, doet het niet"
repaircafe_279,"Repair Café",NLD,Misc,Unknown,Unknown,????,Fixed,0016,2017-02-12,"garen versleten op de naden"
repaircafe_280,"Repair Café",NLD,"Power tool",Unknown,Unknown,????,Unknown,0016,2017-02-12,"doet het niet"
repaircafe_281,"Repair Café",NLD,"Handheld entertainment device",Unknown,Unknown,????,Unknown,0016,2017-02-12,defect
repaircafe_283,"Repair Café",NLD,Laptop,Unknown,NotebookTK11,????,Repairable,0016,2017-02-12,"gaat niet aan"
repaircafe_284,"Repair Café",NLD,Kettle,Tristar,Unknown,2016,Unknown,0016,2017-02-12,"werkt niet meer"
repaircafe_285,"Repair Café",NLD,Watch/clock,Illuminator,Casio,2006,Repairable,0016,2017-02-12,"batterij leeg"
repaircafe_286,"Repair Café",NLD,Toy,Unknown,"Houten speelgoed",????,Repairable,0016,2017-02-12,"katrolletje kapot"
repaircafe_287,"Repair Café",NLD,"TV and gaming-related accessories",Samsung,"home cinema receiver",2014,Unknown,0016,2017-02-12,"schakelt continu over van DVD naar smartfunctie"
repaircafe_288,"Repair Café",NLD,Lamp,Massive,"905083-4207 halogeenlamp",2000,Fixed,0016,2017-02-12,"doet het niet"
repaircafe_289,"Repair Café",NLD,"Sewing machine",Singer,Unknown,2000,Fixed,0026,2017-02-16,"Zit vast ~ Oud vet"
repaircafe_290,"Repair Café",NLD,"DLSR / Video Camera",Philips,Unknown,1995,Unknown,0026,2017-02-16,"Band loopt vast ~ Onbekend"
repaircafe_291,"Repair Café",NLD,Vacuum,Siemens,VBBS699V00,2000,Fixed,0026,2017-02-16,"Gaat niet aan ~ Onduidelijk"
repaircafe_292,"Repair Café",NLD,"Small home electrical",Philips,GC7600,2000,Fixed,0026,2017-02-16,"Wordt niet warm ~ Onbekend"
repaircafe_293,"Repair Café",NLD,Battery/charger/adapter,Metco,SL07-28P3B,2015,Unknown,0026,2017-02-16,"Werkt niet ~ Contactpunten?"
repaircafe_294,"Repair Café",NLD,Vacuum,Nilfisk,Unknown,2010,Fixed,0026,2017-02-16,"Rubber ring los ~ Onbekend"
repaircafe_295,"Repair Café",NLD,Vacuum,Bosch,VBBS22Z35M,2015,Fixed,0026,2017-02-16,"Loopt warm ~ Onbekend"
repaircafe_296,"Repair Café",NLD,Vacuum,AEG,"P3 Flexi 4/2004",2004,Repairable,0026,2017-02-16,"Loopt warm na uur stofzuigen, stopt dan, na afkoelen werkt het weer ~ Filter?"
repaircafe_297,"Repair Café",NLD,"Small home electrical",Tefal,Unknown,2012,Fixed,0026,2017-02-16,"Gaat niet aan ~ Thermostaat"
repaircafe_298,"Repair Café",NLD,Toaster,Trebs,"Comfortcook 21123",2000,Fixed,0026,2017-02-16,"Doet het niet ~ Los contact?"
repaircafe_299,"Repair Café",NLD,"Large home electrical",HIT,IM10170,2000,Fixed,0026,2017-02-16,"Lampje werkt niet goed ~ Onbekend"
repaircafe_300,"Repair Café",NLD,"Hair & Beauty item","Black & Decker",GL560/H2,2000,Fixed,0026,2017-02-16,"Onbekend, doet het neit ~ Onbekend"
repaircafe_301,"Repair Café",NLD,"Small home electrical",Desq,10550,2000,Unknown,0026,2017-02-16,"Vouwt niet meer ~ Onbekend"
repaircafe_302,"Repair Café",NLD,"Digital Compact Camera",Unknown,Unknown,2015,Unknown,0026,2017-02-16,"Werkt niet ~ Processor loopt vast"
repaircafe_303,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0010,2017-02-17,"doet het niet ~ verkeerde lampjes gebruikt 20w ipv 10w (trafo overbelast)"
repaircafe_304,"Repair Café",NLD,"Paper shredder",Unknown,Unknown,????,Unknown,0010,2017-02-17,"doet het niet ~ motor - tandwielen"
repaircafe_305,"Repair Café",NLD,Vacuum,Unknown,Unknown,????,Fixed,0010,2017-02-17,"geen zuigkracht ~ motor of lekkage?"
repaircafe_306,"Repair Café",NLD,Vacuum,Unknown,Unknown,????,Unknown,0010,2017-02-17,"stinkt en motor stopt ~ motor versleten, doorgebrand, ouderdom"
repaircafe_307,"Repair Café",NLD,Vacuum,Bosch,Unknown,????,Repairable,0010,2017-02-17,"doet het niet ~ accu leeg (te oud)"
repaircafe_308,"Repair Café",NLD,"Small home electrical",Philips,Unknown,2010,Fixed,0026,2017-02-23,"Werkt niet ~ Kabelbreuk"
repaircafe_309,"Repair Café",NLD,"Small kitchen item",Exacta,Unknown,2015,Unknown,0026,2017-02-23,"Geeft error aan, lampje doet het niet ~ Onbekend"
repaircafe_310,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2015,Fixed,0026,2017-02-23,"Knippers alsof reservoir er niet is ~ Onduidelijk"
repaircafe_311,"Repair Café",NLD,Watch/clock,Unknown,Unknown,2000,Unknown,0026,2017-02-23,"Electrische voorziening werkt niet meer ~ Onbekend"
repaircafe_312,"Repair Café",NLD,"Portable radio",Unknown,Unknown,2000,Fixed,0026,2017-02-23,"CD kraakt tijdens afspelen ~ Lens vuil?"
repaircafe_313,"Repair Café",NLD,Vacuum,Remington,VC2500,2010,Fixed,0026,2017-02-23,"Knop kapot ~ Onbekend"
repaircafe_314,"Repair Café",NLD,"Small home electrical",Unknown,Unknown,2000,Unknown,0026,2017-02-23,"Doet het niet ~ Draad gebroken?"
repaircafe_316,"Repair Café",NLD,"Large home electrical","Dr. Horst Bein","Medibike 2000",2012,Repairable,0026,2017-02-23,"Trappers bewegen niet meer ~ Mechanische breuk"
repaircafe_317,"Repair Café",NLD,"Small kitchen item","Royal Beach Spielwaren",2015,????,Fixed,0026,2017-02-23,"Remmen doen het niet ~ Bijstellen remmen"
repaircafe_318,"Repair Café",NLD,Battery/charger/adapter,Unknown,Unknown,????,Fixed,0010,2017-02-24,"laadt niet meer op ~ gelijkrichtcel defect"
repaircafe_319,"Repair Café",NLD,"Large home electrical",Unknown,Unknown,????,Fixed,0010,2017-02-24,"doet het niet ~ vocht, oxide van batterijen en contacten"
repaircafe_320,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,????,Fixed,0010,2017-02-24,"doet het niet ~ temperatuurregelaar zit los"
repaircafe_321,"Repair Café",NLD,"Sewing machine",Singer,Unknown,????,Fixed,0010,2017-02-24,"de draad breekt steeds ~ gebruik van te dun garen"
repaircafe_322,"Repair Café",NLD,"Small home electrical",Unknown,Unknown,????,Fixed,0010,2017-02-24,"doet het niet ~ kalk"
repaircafe_323,"Repair Café",NLD,Printer/scanner,Brother,Unknown,2013,Fixed,0010,2017-02-24,"scanner werkt niet ~ software te oud"
repaircafe_324,"Repair Café",NLD,Mobile,Apple,Unknown,????,Fixed,0010,2017-02-24,"doet het niet ~ onbekend"
repaircafe_325,"Repair Café",NLD,"Portable radio",Unknown,Unknown,2016,Fixed,0010,2017-03-03,"komt geen muziek uit ~ instellingen"
repaircafe_326,"Repair Café",NLD,"Small home electrical",Unknown,Unknown,????,Fixed,0010,2017-03-03,"defect ~ chassis deel 230 volt doorgebrand"
repaircafe_327,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,????,Unknown,0010,2017-03-03,"doet het niet ~ element doorgebrand"
repaircafe_328,"Repair Café",NLD,Kettle,Unknown,Unknown,????,Fixed,0010,2017-03-03,"doet het niet ~ aansluitcontacten vuil"
repaircafe_329,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Fixed,0010,2017-03-03,"doet het niet ~ oxide bij de batterijen"
repaircafe_330,"Repair Café",NLD,Projector,Eumig,Unknown,????,Fixed,0010,2017-03-03,"lamp doet het niet ~ onbekend"
repaircafe_331,"Repair Café",NLD,Mobile,Apple,Unknown,2016,Fixed,0010,2017-03-03,"onbekend met instellingen ~ leeftijd"
repaircafe_332,"Repair Café",NLD,Vacuum,Philips,Unknown,????,Fixed,0016,2017-03-04,"doet het niet, gevallen"
repaircafe_335,"Repair Café",NLD,Misc,Nikon,Unknown,????,Unknown,0016,2017-03-04,"werkt niet goed ~ motor autofocus"
repaircafe_336,"Repair Café",NLD,"Power tool",Skil,Unknown,2015,Repairable,0016,2017-03-04,"doet het niet ~ bougie kapot"
repaircafe_337,"Repair Café",NLD,"Desktop computer",Unknown,zelfbouw,????,Fixed,0016,2017-03-04,"start niet meer op"
repaircafe_338,"Repair Café",NLD,Misc,Brother,Unknown,????,Fixed,0016,2017-03-04,
repaircafe_339,"Repair Café",NLD,"Power tool",Gamma,"CD 18-2 Li",????,Unknown,0016,2017-03-04,
repaircafe_340,"Repair Café",NLD,"TV and gaming-related accessories",Samsung,Unknown,2010,Unknown,0016,2017-03-04,"gaat niet aan"
repaircafe_341,"Repair Café",NLD,"Small kitchen item",Unknown,Unknown,1967,Fixed,0016,2017-03-04,"doet het niet ~ snoer kapot, ook half element"
repaircafe_342,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Fixed,0016,2017-03-04,"doet het niet"
repaircafe_343,"Repair Café",NLD,"Power tool",Einhell,Unknown,2002,Unknown,0016,2017-03-04,"werkt niet"
repaircafe_344,"Repair Café",NLD,Laptop,Compaq,Unknown,2007,Repairable,0016,2017-03-04,"heel langzaam en geen facebook"
repaircafe_345,"Repair Café",NLD,Vacuum,Samsung,"SC 4580",????,Unknown,0016,2017-03-04,"fan deel gebroken"
repaircafe_346,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,2015,Repairable,0016,2017-03-04,"‚Äúklepje‚Äù ~ klepje afgebroken"
repaircafe_347,"Repair Café",NLD,Watch/clock,"Riverdale Clock","London 1930",2012,Fixed,0016,2017-03-04,"iets met batterijen ~ lijm en moer losgelaten"
repaircafe_348,"Repair Café",NLD,Toy,Unknown,"Remote control drone",????,Fixed,0016,2017-03-04,checken
repaircafe_349,"Repair Café",NLD,Kettle,Philips,Unknown,????,Fixed,0016,2017-03-04,"doet het niet"
repaircafe_350,"Repair Café",NLD,Lamp,"Luce Plan",Unknown,2007,Fixed,0016,2017-03-04,"schakelaar ~ schakelaar was verschoven"
repaircafe_351,"Repair Café",NLD,"DLSR / Video Camera",Sony,"SLV SE 830e",????,Unknown,0016,2017-03-04,"aan/uit werkt niet"
repaircafe_352,"Repair Café",NLD,"Small home electrical",Dymo,Unknown,????,Fixed,0016,2017-03-04,"afdrukken onduidelijk sinds nieuwe lint"
repaircafe_353,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,2007,Repairable,0016,2017-03-04,"aan/uit ~ 2 x elektrische beveiliging stuk"
repaircafe_354,"Repair Café",NLD,"DLSR / Video Camera",Philips,"VR 151",????,Fixed,0016,2017-03-04,"werkt niet ~ motor autofocus"
repaircafe_355,"Repair Café",NLD,"DLSR / Video Camera",Philips,Unknown,????,Fixed,0016,2017-03-04,"werkt niet"
repaircafe_356,"Repair Café",NLD,"Hi-Fi separates",Sansui,AU-101,1973,Fixed,0016,2017-03-04,"‚Äúwerkt niet‚Äù"
repaircafe_357,"Repair Café",NLD,Laptop,"Packard Bell",Unknown,2009,Fixed,0016,2017-03-04,"checken ~ KBD niet goed aangesloten bij eerdere reparatie, sorry!"
repaircafe_358,"Repair Café",NLD,"Small kitchen item",Philips,"Seaco xsmall HD8743",2014,Unknown,0016,2017-03-04,"defect aan/uit knop ~ chip op printplaat doorgebrand"
repaircafe_359,"Repair Café",NLD,"TV and gaming-related accessories",Unknown,Unknown,????,Repairable,0016,2017-03-04,advies
repaircafe_360,"Repair Café",NLD,Laptop,Acer,"N 214",2014,Repairable,0016,2017-03-04,"start niet op"
repaircafe_361,"Repair Café",NLD,"Small kitchen item",DeLonghi,"ECO 310V",2015,Repairable,0016,2017-03-04,"geeft steeds signaal geen water ~ pomp defect"
repaircafe_362,"Repair Café",NLD,"TV and gaming-related accessories",Samsung,LE40A552P3R,2012,Fixed,0016,2017-03-04,"geen beeld"
repaircafe_363,"Repair Café",NLD,"Small home electrical",Philips,"GC 7619",2013,Unknown,0016,2017-03-04,"doet het niet"
repaircafe_364,"Repair Café",NLD,"Hi-Fi separates",NAD,"C521 BEE",2008,Repairable,0016,2017-03-04,"schijf wordt niet herkend ~ laser gaat niet branden"
repaircafe_365,"Repair Café",NLD,"Hi-Fi separates",NAD,"T 514",2008,Repairable,0016,2017-03-04,"schijf wordt niet als zodanig herkend"
repaircafe_366,"Repair Café",NLD,"Small kitchen item",Philips,"O from 70 's",????,Fixed,0016,2017-03-04,"doet het even en stopt dan"
repaircafe_367,"Repair Café",NLD,Vacuum,AEG,"VCEK 4170",2011,Fixed,0016,2017-03-04,"doet het niet"
repaircafe_369,"Repair Café",NLD,Toy,Fiat,Unknown,????,Repairable,0016,2017-03-04,"accu moet worden vervangen"
repaircafe_370,"Repair Café",NLD,"Small kitchen item",DeLonghi,Magnifica,????,Unknown,0016,2017-03-04,"maalt niet"
repaircafe_371,"Repair Café",NLD,"Sewing machine",Unknown,Unknown,????,Repairable,0016,2017-03-04,"gaat aan meteen bij aansluiten voetpedaal"
repaircafe_372,"Repair Café",NLD,"Hi-Fi separates",Konig,HAV-PRCD20,????,Unknown,0016,2017-03-04,"dekseltje wil niet dicht"
repaircafe_374,"Repair Café",NLD,"Hi-Fi separates",Sony,HCD-SR2,2008,Fixed,0016,2017-03-04,"kan niet afgezet worden ~ stof in aan/uit knop"
repaircafe_375,"Repair Café",NLD,"Hi-Fi integrated",Sony,Unknown,????,Fixed,0016,2017-03-04,"cd speler werkt niet"
repaircafe_376,"Repair Café",NLD,Vacuum,Unknown,Unknown,2007,Unknown,0016,2017-03-04,"opladen lukt niet"
repaircafe_377,"Repair Café",NLD,Vacuum,Philips,Cityline,????,Repairable,0016,2017-03-04,"vervolg op vorige maand ~ verkeerd type stofzakken gebruikt"
repaircafe_378,"Repair Café",NLD,Headphones,Hyperx,Unknown,2015,Fixed,0016,2017-03-04,kabelbreuk
repaircafe_380,"Repair Café",NLD,"Hair & Beauty item",Valera,SN6200T,2013,Fixed,0016,2017-03-04,"snoer is kapot"
repaircafe_381,"Repair Café",NLD,"Hi-Fi separates",Watson,Unknown,????,Fixed,0016,2017-03-04,
repaircafe_382,"Repair Café",NLD,Headphones,"Audio Technica",ATH-ES55,2012,Fixed,0016,2017-03-04,"kabel kapot"
repaircafe_384,"Repair Café",NLD,"TV and gaming-related accessories",Akai,Unknown,2003,Fixed,0016,2017-03-04,"Wil niet meer aan (aanknop misschien kapot?)"
repaircafe_385,"Repair Café",NLD,"Hi-Fi separates",Philips,MCM7000/12,2013,Unknown,0016,2017-03-04,"Cd loopt vast ~ gevallen, HF trafo afgebroken"
repaircafe_387,"Repair Café",NLD,Laptop,HP,"Pavilion DV 9000",????,Repairable,0016,2017-03-04,"scherm geeft geen beeld ~ ontbrekende RAM en HD"
repaircafe_388,"Repair Café",NLD,Tablet,Teasi,"X13-12056 Fiets navigatiesysteem",2013,Fixed,0016,2017-03-04,"Ton zou euvel uitzoeken ~ kalibratie scherm"
repaircafe_389,"Repair Café",NLD,Kettle,Tomado,Unknown,????,Unknown,0016,2017-03-04,"doet niets"
repaircafe_390,"Repair Café",NLD,"Decorative or safety lights",Unknown,Unknown,????,Unknown,0016,2017-03-04,"helft van de lampjes brandt niet"
repaircafe_391,"Repair Café",NLD,"Small kitchen item",SilverCrest,Unknown,????,Fixed,0016,2017-03-04,"mechanisch probleem"
repaircafe_392,"Repair Café",NLD,"Small kitchen item","Douwe Egberts","D 210",????,Repairable,0016,2017-03-04,"schakelaar doet het niet ~ netschakelaar defect"
repaircafe_393,"Repair Café",NLD,Battery/charger/adapter,Batavus,Unknown,2012,Fixed,0016,2017-03-04,"doet het niet meer ~ gevallen, HF trafo afgebroken"
repaircafe_395,"Repair Café",NLD,"Portable radio",Onkyo,Unknown,????,Fixed,0024,2017-03-04,"CD slipt"
repaircafe_396,"Repair Café",NLD,"DLSR / Video Camera",Onkyo,Unknown,????,Fixed,0024,2017-03-04,"eet de band op"
repaircafe_397,"Repair Café",NLD,"Hi-Fi separates",Realistic,Unknown,1986,Fixed,0024,2017-03-04,"cassette zit vast"
repaircafe_398,"Repair Café",NLD,Lamp,AWAI,Unknown,1980,Repairable,0024,2017-03-04,
repaircafe_399,"Repair Café",NLD,"Hi-Fi separates",LG,Unknown,2008,Unknown,0024,2017-03-04,"neemt niet op"
repaircafe_400,"Repair Café",NLD,"Small kitchen item",Braun,Unknown,1990,Fixed,0024,2017-03-04,"motor werkt niet ~ schakelaar afgebrand"
repaircafe_401,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,2014,Fixed,0024,2017-03-04,"klopper draait niet ~ vast zittend roerwerk"
repaircafe_402,"Repair Café",NLD,"Small home electrical",UNI,Unknown,????,Unknown,0024,2017-03-04,"werkt niet goed"
repaircafe_403,"Repair Café",NLD,Laptop,Lenovo,Unknown,2015,Fixed,0024,2017-03-04,kapot
repaircafe_404,"Repair Café",NLD,"Small kitchen item",DeLonghi,Unknown,2012,Repairable,0024,2017-03-04,verstopping
repaircafe_405,"Repair Café",NLD,"Sewing machine","Lady 2000",Unknown,????,Repairable,0024,2017-03-04,"stikt niet goed"
repaircafe_406,"Repair Café",NLD,Watch/clock,Unknown,Unknown,????,Fixed,0024,2017-03-04,"loopt niet/staat vaak stil"
repaircafe_407,"Repair Café",NLD,Battery/charger/adapter,Unknown,Unknown,????,Repairable,0024,2017-03-04,"werkt niet"
repaircafe_408,"Repair Café",NLD,Watch/clock,Junghans,Unknown,????,Fixed,0024,2017-03-04,"loopt niet ~ vervuild"
repaircafe_409,"Repair Café",NLD,"Small kitchen item",SilverCrest,Unknown,2014,Unknown,0024,2017-03-04,"werkt niet"
repaircafe_410,"Repair Café",NLD,"Hi-Fi separates",Sony,Unknown,2005,Repairable,0024,2017-03-04,"de 'play-toets' werkt niety ~ v snaren versleten"
repaircafe_411,"Repair Café",NLD,"Small kitchen item",Philips,Unknown,1984,Unknown,0024,2017-03-04,"zit vast"
repaircafe_412,"Repair Café",NLD,Lamp,Unknown,Unknown,????,Fixed,0024,2017-03-04,"voet lamp zit los"
repaircafe_413,"Repair Café",NLD,Misc,Gigaset,Unknown,2014,Unknown,0024,2017-03-04,"gaat uit bij opnemen"
repaircafe_414,"Repair Café",NLD,"Small kitchen item",Krups,Unknown,2009,Unknown,0024,2017-03-04,"lekt water"
repaircafe_415,"Repair Café",NLD,Misc,Siemens,Unknown,2000,Unknown,0024,2017-03-04,"inkomende gesprekken kunnen niet worden opgenomen"
repaircafe_416,"Repair Café",NLD,"Power tool",Skil,Unknown,2000,Unknown,0058,2017-03-04,"Motor doorgebrand ~ Doet het niet"
repaircafe_417,"Repair Café",NLD,"Portable radio",Akai,Unknown,2000,Fixed,0058,2017-03-04,"Onderdelen verbogen ~ Bijgeluid"
repaircafe_418,"Repair Café",NLD,"Small home electrical",Simpex,Unknown,2000,Unknown,0058,2017-03-04,"Element defect. Sluiting ~ Wordt niet warm"
repaircafe_419,"Repair Café",NLD,"Power tool","Boxer 450",Unknown,2000,Unknown,0058,2017-03-04,"Spuitmond verstopt. ~ Doet het niet"
