id,data_provider,country,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
restart_1573,"The Restart Project",GBR,"Hi-Fi separates",Sherwood,"D 480",2004,Fixed,"Restart HQ",2019-06-25,"Double deck - Tape door broken - DIY fix"
restart_1574,"The Restart Project",GBR,"Handheld entertainment device",Nintendo,BX-W201,2015,Unknown,"Restart HQ",2019-06-25,"Controller Adapter - 1 port doesn't work"
restart_1575,"The Restart Project",GBR,Laptop,Lenovo,"Ideapad u130",2015,Unknown,"Restart HQ",2019-06-25,"Screen Bezel - Spine broken - Doesn't open properly"
restart_1576,"The Restart Project",GBR,"Portable radio",Sony,"XDR-S40DBP DAB",2017,Fixed,"Restart HQ",2019-10-19,"No power"
restart_1577,"The Restart Project",GBR,"Paper shredder",Fellowes,"D3SC CRC 32137",2016,Fixed,"Restart HQ",2019-10-19,"not working"
restart_1578,"The Restart Project",GBR,Laptop,Dell,"Inspiron 1545",????,Repairable,"Restart HQ",2019-10-19,"Problem charging"
restart_1579,"The Restart Project",GBR,Vacuum,Draper,Unknown,2018,Fixed,"Restart HQ",2019-10-19,"Keeps cutting off"
restart_1580,"The Restart Project",GBR,"Small kitchen item",Philips,"HD9240 Air Frier",2016,Repairable,"Restart HQ",2019-10-19,"Cuts off"
restart_1581,"The Restart Project",GBR,"Small kitchen item",Kenwood,"CH18 Food Chopper",2015,Fixed,"Restart HQ",2019-10-19,"Spins but doesn't chop"
restart_1582,"The Restart Project",GBR,"Small kitchen item",Unknown,"Popcorn maker ""American""",2014,Repairable,"Restart HQ",2019-10-19,"Switch stopped working"
restart_1583,"The Restart Project",GBR,Misc,Unknown,"Spy camera",2017,"End of life","Restart HQ",2019-10-19,"Switch depressed"
restart_1584,"The Restart Project",GBR,Mobile,Fairphone,2,2016,Repairable,"Restart HQ",2019-10-19,"Stopped making and receiving calls"
restart_1585,"The Restart Project",GBR,Mobile,HTC,Desire,2014,Fixed,"Restart HQ",2019-10-19,"Very slow"
restart_1586,"The Restart Project",GBR,Laptop,ASUS,E203M,2019,Repairable,"Restart HQ",2019-10-19,"Audio jack doesn't work"
restart_1587,"The Restart Project",GBR,Headphones,B&Q,Unknown,2009,Fixed,"Restart HQ",2019-10-19,"need resoldering"
restart_1588,"The Restart Project",GBR,Misc,Unknown,"Sewing machine",2009,Fixed,"Restart HQ",2019-10-19,"not working"
restart_1589,"The Restart Project",GBR,"Hair & Beauty item",Wahl,"Hair drier",2018,Fixed,"Restart HQ",2019-10-19,"stopped working"
restart_1590,"The Restart Project",GBR,"Small kitchen item",Salter,Scale,2018,"End of life","Restart HQ",2019-10-19,"Sensor ruptured"
restart_1591,"The Restart Project",GBR,Laptop,Acer,"Aspire ES1-523",2014,Fixed,"Restart HQ",2019-10-19,"Keeps crashing after Win10 update"
restart_1592,"The Restart Project",GBR,Laptop,Apple,"Macbook A1278",2010,Fixed,"Restart HQ",2019-10-19,"Harddrive needs replacing"
restart_1593,"The Restart Project",GBR,Laptop,msi,GS63VR-7RF,2016,Fixed,"Restart HQ",2019-10-19,"Battery needs replacing"
restart_1594,"The Restart Project",GBR,"Hair & Beauty item",GHD,"hair straightener SS5.0",2014,Repairable,"Restart HQ",2019-10-19,"Heating plates not heating. Probably needs thermal fuse replacing. Spare part being ordered.https://www.ghd-repair.co.uk/guides/mk4_debug.html"
restart_1595,"The Restart Project",GBR,Headphones,Sony,MDR-VISO,2014,Fixed,"Restart HQ",2019-10-19,"Jack snapped off"
restart_1596,"The Restart Project",GBR,Lamp,Eloise,"TC 936B",2012,Fixed,"Restart HQ",2019-10-19,"Not working (issue with fuse)"
restart_1597,"The Restart Project",GBR,Headphones,Beats,"Audio solo",2018,"End of life","Restart HQ",2019-10-19,"Bluetooth module cable broken"
restart_1598,"The Restart Project",GBR,Laptop,Apple,"MacBook Pro A1278",2010,Repairable,"Restart HQ",2019-10-19,"Corroded connection to battery"
restart_1599,"The Restart Project",GBR,Laptop,HP,GGI-40ISA,????,Fixed,"Restart HQ",2019-10-19,Slow
restart_1600,"The Restart Project",GBR,Mobile,Apple,"iPhone 6s",????,Fixed,"Restart HQ",2019-10-19,"Broken screw"
restart_1601,"The Restart Project",GBR,Lamp,Argos,"Mkg Znw",????,Repairable,"Restart HQ",2019-10-19,"Power cable cut"
restart_1602,"The Restart Project",GBR,"PC Accessory",Apple,"Macbook Pro charger",2012,Repairable,"Restart HQ",2019-10-19,
restart_1603,"The Restart Project",GBR,"Decorative or safety lights",Argos,Unknown,2016,"End of life","Restart HQ",2019-12-10,"Doesn't turn on (broken power supply)"
restart_1604,"The Restart Project",GBR,Laptop,Lenovo,S20,2015,"End of life","Restart HQ",2019-12-10,"Very slow due to small RAM (RAM soldered to device so replacement not possible)"
restart_1605,"The Restart Project",GBR,"PC Accessory",Microsoft,"External keyboard",2016,"End of life","Restart HQ",2019-12-10,"Few keys not working"
restart_1606,"The Restart Project",GBR,"Portable radio",Roberts,Unknown,2010,Repairable,"Restart HQ",2019-12-10,"No sound."
restart_1607,"The Restart Project",GBR,"Small kitchen item",Kenwood,"Food processor",????,Fixed,"Restart HQ",2019-12-10,"Motor works but blades are not turning"
restart_1608,"The Restart Project",GBR,"Hair & Beauty item",Philips,"Electric toothbrush",2014,Fixed,"Restart HQ",2019-12-10,"Battery replacement needed"
restart_1609,"The Restart Project",GBR,Misc,Unknown,"Cordless phone",????,Repairable,"Restart HQ",2019-12-10,"Doesn't charge"
restart_1610,"The Restart Project",GBR,Laptop,Lenovo,Unknown,2016,Repairable,"Restart HQ",2019-12-10,"Doesn't turn on"
restart_1611,"The Restart Project",GBR,Toaster,Breville,Unknown,2014,Fixed,"Restart HQ",2019-12-10,"One side doesn't work (wire inside needed bending to close circuit again)"
restart_1612,"The Restart Project",GBR,"Small kitchen item",Unknown,"hand blender",2009,"End of life","Restart HQ",2019-12-10,"makes loud noise (plastic connector between motor and blades worn out)"
restart_1613,"The Restart Project",GBR,Toaster,"Russell Hobbs",Unknown,2016,Fixed,"Restart HQ",2019-12-10,"Power goes off when toeaster is turned on"
restart_1614,"The Restart Project",GBR,"Hi-Fi separates",Creative,Speakers,2009,Fixed,"Restart HQ",2019-12-10,"Volume switch noisy (needed cleaning)"
restart_1615,"The Restart Project",GBR,Mobile,Nokia,Unknown,2011,Repairable,"Restart HQ",2019-12-10,"Display says ""contact service"""
restart_1616,"The Restart Project",GBR,"TV and gaming-related accessories",Sony,"HDD DVD recorder",2007,Fixed,"Restart HQ",2020-02-15,"DVD stuck"
restart_1617,"The Restart Project",GBR,"Portable radio",Sony,Unknown,1990,Fixed,"Restart HQ",2020-02-15,"needs rewiring"
restart_1618,"The Restart Project",GBR,Headphones,Sennheiser,Unknown,1995,Fixed,"Restart HQ",2020-02-15,"crackles - needed resoldering"
restart_1619,"The Restart Project",GBR,Lamp,Unknown,Unknown,1970,Repairable,"Restart HQ",2020-02-15,"flickering - new bulb holder needed"
restart_1620,"The Restart Project",GBR,Misc,OralB,"electric toothbrush",2015,Fixed,"Restart HQ",2020-02-15,"battery replacement"
restart_1621,"The Restart Project",GBR,Vacuum,Unknown,Unknown,2013,Fixed,"Restart HQ",2020-02-15,"plug needed to be replaced"
restart_1622,"The Restart Project",GBR,Printer/scanner,Epson,Unknown,2018,Fixed,"Restart HQ",2020-02-15,"clogged, needed cleaning of nozzles"
restart_1623,"The Restart Project",GBR,Misc,Ace,"Mash tun",2016,Repairable,"Restart HQ",2020-02-15,"stopped working"
restart_1624,"The Restart Project",GBR,Laptop,Apple,"Macbook Pro",2013,Fixed,"Restart HQ",2020-02-15,"running hot - cleaned"
restart_1625,"The Restart Project",GBR,Misc,Unknown,Laminator,2018,Fixed,"Restart HQ",2020-02-15,"doesn't turn on"
restart_1626,"The Restart Project",GBR,Misc,Unknown,"Digital clocl",2010,"End of life","Restart HQ",2020-02-15,"stopped working"
restart_1627,"The Restart Project",GBR,"Hi-Fi separates",Creative,Speakers,2010,"End of life","Restart HQ",2020-02-15,"don't work"
restart_1628,"The Restart Project",GBR,"Hi-Fi separates",Arkham,Amp,1990,Repairable,"Restart HQ",2020-02-15,"right channel fuse blowing"
restart_1629,"The Restart Project",GBR,"Small kitchen item","Morphy Richards","Hand mixer",2017,Repairable,"Restart HQ",2020-02-15,"button stopped working"
restart_1630,"The Restart Project",GBR,"Small kitchen item",Breville,Toaster,2018,Fixed,"Restart HQ",2020-02-15,":ever not working"
restart_1631,"The Restart Project",GBR,Laptop,HP,Unknown,2014,"End of life","Restart HQ",2020-02-15,"Won't turn on  -power circuit broken, too expensive to fix"
restart_1632,"The Restart Project",GBR,"Small kitchen item",Breville,"Toaster VT0089",1995,Fixed,"Restart HQ",2020-02-15,"Lever won't stay down - needed cleaning"
restart_1633,"The Restart Project",GBR,"Handheld entertainment device",Nintendo,3DS,2017,Repairable,"Restart HQ",2020-02-15,"turns off when shaken"
restart_1634,"The Restart Project",GBR,"Small kitchen item",Tesco,Toaster4TSS15,2015,Fixed,"Restart HQ",2020-02-15,"Heating part doesn't work - needed cleaning"
restart_1635,"The Restart Project",GBR,Mobile,Google,Nexus,2014,Repairable,"Restart HQ",2020-02-15,"error message: ""G board stopped working"""
restart_1636,"The Restart Project",GBR,Headphones,Philips,Unknown,2016,Repairable,"Restart HQ",2020-02-15,"no sound"
restart_1637,"The Restart Project",GBR,Lamp,Unknown,Unknown,????,Repairable,"Restart HQ",2020-02-15,"doesn't work, needs new cable"
restart_1638,"The Restart Project",GBR,Misc,Unknown,"Remote control car",2000,Repairable,"Restart HQ",2020-02-15,"loose connection"
restart_1639,"The Restart Project",GBR,Tablet,Samsung,"Galaxy tab P2A",????,Repairable,"Restart HQ",2020-02-15,"won't turn on"
restart_1640,"The Restart Project",GBR,Mobile,Apple,"iPhone 5",????,Fixed,"Sponsored events",2015-05-01,"screen broken"
restart_1641,"The Restart Project",GBR,"Small kitchen item",Unknown,Unknown,????,Fixed,"Sponsored events",2015-05-01,"salt pepper grinder - wasn't working"
restart_1642,"The Restart Project",GBR,Mobile,Apple,"iPhone 4s",????,Fixed,"Sponsored events",2015-05-01,"back and front screen"
restart_1643,"The Restart Project",GBR,Misc,Unknown,Unknown,????,Fixed,"Sponsored events",2015-05-01,multimeter
restart_1644,"The Restart Project",GBR,Misc,Unknown,Unknown,????,Fixed,"Sponsored events",2015-05-01,
restart_1645,"The Restart Project",GBR,Laptop,Apple,"Macbook Air",????,Repairable,"Sponsored events",2015-05-01,"screen broken"
restart_1646,"The Restart Project",GBR,Mobile,Apple,"iPhone 6",????,Fixed,"Sponsored events",2015-05-01,"screen broken"
restart_1647,"The Restart Project",GBR,"PC Accessory",Apple,Unknown,????,Repairable,"Sponsored events",2015-05-01,keyboard
restart_1648,"The Restart Project",GBR,"TV and gaming-related accessories",Unknown,Unknown,????,Fixed,"Sponsored events",2015-05-01,"TV remote not working"
restart_1649,"The Restart Project",GBR,"TV and gaming-related accessories",Unknown,Unknown,????,Repairable,"Sponsored events",2015-05-01,"TV remote not working"
restart_1650,"The Restart Project",GBR,"Digital Compact Camera",Polaroid,Unknown,????,"End of life","Sponsored events",2015-05-01,"stopped working"
restart_1651,"The Restart Project",GBR,"Handheld entertainment device",Apple,"iPod mini",????,Repairable,"Sponsored events",2015-05-01,
restart_1652,"The Restart Project",GBR,"Digital Compact Camera",Polaroid,Unknown,????,"End of life","Sponsored events",2015-05-01,
restart_1653,"The Restart Project",GBR,Mobile,Apple,"iPhone 5",????,Fixed,"Sponsored events",2015-05-01,"broken screen"
restart_1654,"The Restart Project",GBR,Mobile,Apple,"iPhone 5",????,Repairable,"Sponsored events",2015-05-01,
restart_1655,"The Restart Project",GBR,Headphones,"Audio Technica",Unknown,????,Fixed,"Sponsored events",2015-12-01,"resolder audio jack"
restart_1656,"The Restart Project",GBR,Laptop,Lenovo,Unknown,????,Fixed,"Sponsored events",2015-12-01,"Notebook running slow"
restart_1657,"The Restart Project",GBR,"Handheld entertainment device",Apple,"iPod mini",????,Fixed,"Sponsored events",2015-12-01,"not charging. charger was broken"
restart_1658,"The Restart Project",GBR,Mobile,Apple,"iPhone 5",????,Repairable,"Sponsored events",2015-12-01,"defective power button. elegible for Apple recall"
restart_1659,"The Restart Project",GBR,Laptop,Samsung,Unknown,????,Repairable,"Sponsored events",2015-12-01,"migrate to SSD. problems cloning hd"
restart_1660,"The Restart Project",GBR,Laptop,Dell,Alienware,????,Fixed,"Sponsored events",2015-12-01,"dirty inside, overheating"
restart_1661,"The Restart Project",GBR,Mobile,Huawei,Unknown,????,Fixed,"Sponsored events",2015-12-01,"slow, restarts - helped to reset"
restart_1662,"The Restart Project",GBR,Laptop,Apple,"Macbook Air 2010",????,Fixed,"Sponsored events",2015-12-01,"battery problems. turns out it's 5 years old, still OK for the age, taught how to reduce battery usage and check performance"
restart_1663,"The Restart Project",GBR,"Handheld entertainment device",Apple,"iPod nano",????,Repairable,"Sponsored events",2015-12-01,"ipod features don't work, radio still does. we recommended to keep it as is, almost impossible to fix without breaking it further"
restart_1664,"The Restart Project",GBR,Laptop,Lenovo,Unknown,????,Fixed,"Sponsored events",2015-12-01,"overheats and shuts down. good clean up"
restart_1665,"The Restart Project",GBR,Mobile,Samsung,"S3 mini",????,Fixed,"Sponsored events",2015-12-01,"shuts down. reset to factory settings"
restart_1666,"The Restart Project",GBR,Laptop,ASUS,Unknown,????,Fixed,"Sponsored events",2015-12-01,"audio jack not working"
restart_1667,"The Restart Project",GBR,Laptop,HP,Unknown,????,Fixed,"Sponsored events",2015-12-01,"doesn't boot. successfully helped to recover data, now needs to reformat hd at home"
restart_1668,"The Restart Project",GBR,Mobile,Nokia,6310i,????,Fixed,"Sponsored events",2015-12-01,"power button not working. fixed with workaround (taking out button, now can be switched on again)"
restart_1669,"The Restart Project",GBR,Mobile,Fairphone,1,????,Fixed,"Sponsored events",2015-12-01,"cracked screen. brought spare part and learned to do it"
restart_1670,"The Restart Project",GBR,Mobile,Apple,"iPhone 5s",????,Repairable,"Sponsored events",2015-12-01,"dust in the camera. advised to ask Apple to do it free of charge, as not due to usage"
restart_1671,"The Restart Project",GBR,Laptop,ASUS,Unknown,????,Repairable,"Sponsored events",2015-12-01,"battery problem. checked the capacity of the battery, provided help to get a new one"
restart_1672,"The Restart Project",GBR,Laptop,Acer,Unknown,????,Repairable,"Sponsored events",2015-12-01,"powers off when moving it. couldn't find the reason, participant says he ""learned a whole lot about repairing laptops"" as he took it completely apart"
