id,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
rcint_27780,"Repair Café International",NLD,"Household appliances electric ~ Scales","Small kitchen item",Unknown,????,Fixed,,0025,2020-01-11,"Weigert dienst"
rcint_27781,"Repair Café International",NLD,"Household appliances electric ~ Blender","Food processor",Nutribullet,????,"End of life",,0025,2020-01-11,"Draait niet meer"
rcint_27783,"Repair Café International",NLD,"Household appliances electric ~ Handheld vacuum cleaner",Vacuum,Dyson,????,"End of life",,0025,2020-01-11,"Doet niets"
rcint_27784,"Repair Café International",NLD,"Display and sound equipment ~ DVD/CD/radio player","Hi-Fi separates",Sony,????,Fixed,,0025,2020-01-11,"Lader van CD sluit niet"
rcint_27785,"Repair Café International",NLD,"Household appliances electric ~ Vacuum cleaner",Vacuum,Sebo,2015,Fixed,,0025,2020-01-11,"Doet niets"
rcint_27787,"Repair Café International",NLD,"Household appliances electric ~ Vacuum cleaner",Vacuum,Miele,2014,Fixed,,0025,2020-01-11,"Defecte schakelaar"
rcint_27788,"Repair Café International",NLD,"Computers/phones ~ Printer",Printer/scanner,Unknown,????,Repairable,,0025,2020-01-11,"Doet niets"
rcint_27789,"Repair Café International",NLD,"Computers/phones ~ Laptop",Laptop,Asus,????,"End of life",,0025,2020-01-11,"Toetsen blijven hangen en traag"
rcint_27790,"Repair Café International",NLD,"Household appliances electric ~ Electric blanket","Small home electrical",Unknown,????,Fixed,,0025,2020-01-11,"Aan/uit doet he niet"
rcint_27792,"Repair Café International",NLD,"Display and sound equipment ~ Radio","Portable radio",Unknown,????,Fixed,,0025,2020-01-11,"Kraakt en moeilijk in te stellen"
rcint_27793,"Repair Café International",NLD,"Clocks / alarm clocks ~ Alarm clock",Watch/clock,Unknown,????,Fixed,,0025,2020-01-11,"Wijzers zitten los"
rcint_27794,"Repair Café International",NLD,"Display and sound equipment ~ Turntable","Hi-Fi separates",Unknown,????,Fixed,,0025,2020-01-11,"Slaat over"
rcint_27795,"Repair Café International",NLD,"Household appliances electric ~ Lamp/lighting",Lamp,Unknown,????,Fixed,,0025,2020-01-11,"Los van voet"
rcint_27796,"Repair Café International",NLD,"Household appliances electric ~ Toaster","Small kitchen item",Unknown,????,"End of life",,0025,2020-01-11,Kortsluiting
rcint_27797,"Repair Café International",NLD,"Display and sound equipment ~ CD player/recorder","Hi-Fi separates",Philips,????,"End of life",,0025,2020-01-11,"Spelt geen CD af"
rcint_27798,"Repair Café International",NLD,"Display and sound equipment ~ Radio / tape recorder","Portable radio",Unknown,????,Fixed,,0025,2020-01-11,"Volumeknop niet goed"
rcint_27799,"Repair Café International",NLD,"Display and sound equipment ~ CD player/recorder","Hi-Fi separates",Siron,????,Fixed,,0025,2020-01-11,"Zit iets in klem"
rcint_27800,"Repair Café International",NLD,"Clocks / alarm clocks ~ Alarm clock radio","Portable radio",Unknown,????,Fixed,,0025,2020-01-11,"Display doet niets"
rcint_27801,"Repair Café International",NLD,"Display and sound equipment ~ Stereoset","Hi-Fi integrated",Philips,1980,"End of life",,0025,2020-01-11,"CD laatje gaat niet open of dicht"
rcint_27802,"Repair Café International",NLD,"Household appliances electric ~ Blender","Food processor",Unknown,????,Fixed,,0025,2020-01-11,"Snoer kapot"
rcint_27803,"Repair Café International",NLD,"Display and sound equipment ~ Television","TV and gaming-related accessories",Panasonic,????,Fixed,,0025,2020-01-11,"Gaat niet aan"
rcint_27804,"Repair Café International",NLD,"Household appliances electric ~ Stove","Large home electrical",Unknown,????,Fixed,,0025,2020-01-11,"Ventilator draait niet"
rcint_27805,"Repair Café International",NLD,"Display and sound equipment ~ Cd/dvd player","Hi-Fi separates",Yamaha,1999,Fixed,,0027,2020-01-11,"ladeschakelaar werkt niet."
rcint_27806,"Repair Café International",NLD,"Household appliances electric ~ Mixer/blender","Food processor",Siemens,????,"End of life",,0027,2020-01-11,"Doet het niet meer"
rcint_27808,"Repair Café International",NLD,"Household appliances electric ~ Chopper","Small kitchen item",Tomado,????,"End of life",,0027,2020-01-11,slipt
rcint_27809,"Repair Café International",NLD,"Display and sound equipment ~ CD/Cassette player","Hi-Fi separates",Akai,????,"End of life",,0027,2020-01-11,"cd loopt aan"
rcint_27810,"Repair Café International",NLD,"Household appliances electric ~ Coffee maker","Coffee maker",Princess,????,"End of life",,0027,2020-01-11,Lekkage
rcint_27811,"Repair Café International",NLD,"Household appliances electric ~ Toaster","Small kitchen item",Philips,????,Fixed,,0027,2020-01-11,"vergrendeling doet het niet"
rcint_27813,"Repair Café International",NLD,"Display and sound equipment ~ Tablet",Tablet,Samsung,????,Fixed,,0027,2020-01-11,"Weet niet hoe het werkt"
rcint_27815,"Repair Café International",NLD,"Household appliances electric ~ Vacuum cleaner",Vacuum,Philips,????,"End of life",,0068,2020-01-11,"aan en uitknop doet het niet."
rcint_27817,"Repair Café International",NLD,"Display and sound equipment ~ CD player/recorder","Hi-Fi separates",Kenwood,????,Fixed,,0068,2020-01-11,"CD leest niet goed af, zegt vervolgens ""no disk"
rcint_27818,"Repair Café International",NLD,"Display and sound equipment ~ Radio","Portable radio",Philips,????,Repairable,,0068,2020-01-11,"Doet het niet, misschien los contact"
rcint_27819,"Repair Café International",NLD,"Household appliances electric ~ Milk frother","Small kitchen item",Solis,????,"End of life",,0068,2020-01-11,"wietje draait niet."
rcint_27822,"Repair Café International",NLD,"Household appliances electric ~ Vacuum cleaner",Vacuum,Miele,????,Fixed,,0068,2020-01-11,"Zuigt goed totdat mondstuk wordt gemonteerd."
rcint_27823,"Repair Café International",NLD,"Computers/phones ~ Printer/scanner",Printer/scanner,HP,????,Fixed,,0068,2020-01-11,"papierdoorvoer functioneert niet."
rcint_27824,"Repair Café International",NLD,"Household appliances electric ~ Coffee maker","Coffee maker",Philips,????,Fixed,,0068,2020-01-11,"Neemt geen water op. Doet wel erg zijn best."
rcint_27826,"Repair Café International",NLD,"Household appliances electric ~ Mixer/blender","Food processor",Philips,????,Fixed,,0068,2020-01-11,"Hij staafmixt niet."
rcint_27827,"Repair Café International",NLD,"Household appliances electric ~ Coffee maker","Coffee maker",Philips,????,Repairable,,0068,2020-01-11,"Watertoevoer valt uit."
rcint_27828,"Repair Café International",NLD,"Toys electric ~ Toy",Toy,Taiyo,????,"End of life",,0068,2020-01-11,"gaat wel voor en achteruit doch stuurt niet."
rcint_27829,"Repair Café International",NLD,"Household appliances electric ~ Iron",Iron,Tefal,????,Repairable,,0068,2020-01-11,"Geeft geen water, doet het wel"
rcint_27830,"Repair Café International",NLD,"Household appliances electric ~ Iron",Iron,Tefal,????,Repairable,,0068,2020-01-11,"Watertoevoer valt uit."
rcint_27831,"Repair Café International",NLD,"Household appliances electric ~ Air conditioner",Aircon/dehumidifier,CLD,????,"End of life",,0068,2020-01-11,"Vermoed trafo stuk is, bediening airco"
rcint_27832,"Repair Café International",NLD,"Household appliances electric ~ Mixer/blender","Food processor",Tefal,????,Fixed,,0068,2020-01-11,"Hij staafmixt niet."
rcint_27833,"Repair Café International",NLD,"Household appliances electric ~ Multimeter","Small home electrical",Unknown,????,Fixed,,0068,2020-01-11,"aansluiting met batterij afgebroken."
rcint_27834,"Repair Café International",NLD,"Household appliances electric ~ Lamp/lighting",Lamp,Ikea,????,Fixed,,0068,2020-01-11,"trafostekker stuk"
rcint_27835,"Repair Café International",NLD,"Display and sound equipment ~ Video camera","DSLR/video camera",Sony,????,Repairable,,0078,2020-01-11,"bandje vastgelopen/bandrol versleten"
rcint_27836,"Repair Café International",NLD,"Display and sound equipment ~ Cassette player/recorder","Hi-Fi separates",Philips,????,"End of life",,0078,2020-01-11,"doet het niet meer"
rcint_27837,"Repair Café International",NLD,"Household appliances electric ~ Coffee maker","Coffee maker",Philips,2014,"End of life",,0078,2020-01-11,"lampje blijft knipperen"
rcint_27838,"Repair Café International",NLD,"Household appliances electric ~ Coffee maker","Coffee maker",AEG,2016,"End of life",,0078,2020-01-11,"doet het niet meer"
rcint_27839,"Repair Café International",NLD,"Display and sound equipment ~ Other",Misc,Pulsar,????,Repairable,,0078,2020-01-11,"werking onbekend"
rcint_27840,"Repair Café International",NLD,"Clocks / alarm clocks ~ Alarm clock radio","Portable radio",Unknown,????,"End of life",,0078,2020-01-11,"doet het niet meer"
rcint_27841,"Repair Café International",NLD,"Display and sound equipment ~ Stereoset","Hi-Fi integrated",Sony,????,"End of life",,0078,2020-01-11,"doet het niet"
rcint_27843,"Repair Café International",DEU,"Household appliances electric ~ Electric cool box","Small kitchen item",Unknown,????,"End of life",,0134,2020-01-11,"K?ºhlt nicht"
rcint_27844,"Repair Café International",DEU,"Household appliances electric ~ Mixer/blender","Food processor",WMF,????,Repairable,,0134,2020-01-11,"Schalter ohne Funktion"
rcint_27845,"Repair Café International",DEU,"Display and sound equipment ~ Slide projector","Small home electrical",Kodak,????,Fixed,,0134,2020-01-11,"Transportiert die Dias nicht"
rcint_27846,"Repair Café International",DEU,"Display and sound equipment ~ CD player/recorder","Hi-Fi separates",Unknown,????,Fixed,,0134,2020-01-11,"Lautst?§rke zu schwach"
rcint_27847,"Repair Café International",DEU,"Toys electric ~ Toy",Toy,Unknown,????,Fixed,,0134,2020-01-11,"(Kinderflipper) Keine Funktion"
rcint_27848,"Repair Café International",DEU,"Tools electric ~ Multitool",Misc,Bosch,????,"End of life",,0134,2020-01-11,Wackelkontakt
rcint_27849,"Repair Café International",DEU,"Household appliances electric ~ Food processor","Food processor",Bosch,????,"End of life",,0134,2020-01-11,"Startet und geht aus"
rcint_27850,"Repair Café International",DEU,"Household appliances electric ~ Vacuum cleaner",Vacuum,Unknown,????,Fixed,,0134,2020-01-11,"Motorb?ºrste dreht sich nicht"
rcint_27852,"Repair Café International",DEU,"Computers/phones ~ Printer",Printer/scanner,Canon,????,Repairable,,0134,2020-01-11,"Es kommt kein Papier raus"
rcint_27853,"Repair Café International",DEU,"Household appliances electric ~ Coffee grinder","Food processor",Krups,????,Fixed,,0134,2020-01-11,"Knattert und setzt aus"
rcint_27854,"Repair Café International",DEU,"Household appliances electric ~ Cutting machine","Power tool",Bosch,????,"End of life",,0134,2020-01-11,"Hat Aussetzer"
rcint_27855,"Repair Café International",DEU,"Display and sound equipment ~ Tape recorder","Hi-Fi separates",Panasonic,????,Fixed,,0134,2020-01-11,"Spult nicht mehr"
rcint_27856,"Repair Café International",DEU,"Toys electric ~ Toy",Toy,Majorette,????,Fixed,,0134,2020-01-11,"Fahrstuhl f?§hrt nicht"
rcint_27857,"Repair Café International",DEU,"Tools electric ~ Drilling machine","Power tool",Proxxon,????,"End of life",,0134,2020-01-11,"Motor defekt"
rcint_27858,"Repair Café International",DEU,"Household appliances electric ~ Lamp/lighting",Lamp,Unknown,????,Fixed,,0134,2020-01-11,"Schalter defekt"
rcint_27859,"Repair Café International",DEU,"Household appliances electric ~ Mixer/blender","Food processor",Bosch,????,Fixed,,0134,2020-01-11,"Kabelende defekt"
rcint_27860,"Repair Café International",DEU,"Household appliances electric ~ Charger (battery / power supply)",Battery/charger/adapter,"SSS Siedle",????,Fixed,,0134,2020-01-11,"Keine Funktion"
rcint_27861,"Repair Café International",DEU,"Household appliances electric ~ Doorbell","Small home electrical",Unknown,????,Fixed,,0134,2020-01-11,"Kabel abgerissen"
rcint_27862,"Repair Café International",DEU,"Display and sound equipment ~ DVD/CD/radio player","Hi-Fi separates",Samsung,????,"End of life",,0134,2020-01-11,"Schaltet nach kurzer Zeit aus"
rcint_27863,"Repair Café International",DEU,"Computers/phones ~ Smartphone",Mobile,Samsung,????,"End of life",,0134,2020-01-11,"Keine Funktion"
rcint_27864,"Repair Café International",DEU,"Tools electric ~ Drilling machine","Power tool",Unknown,????,Fixed,,0231,2020-01-11,"Schalter defekt"
rcint_27866,"Repair Café International",DEU,"Household appliances electric ~ Coffee maker","Coffee maker",Unknown,????,Repairable,,0231,2020-01-11,"heizt nicht mehr; Heizstab"
rcint_27867,"Repair Café International",DEU,"Display and sound equipment ~ Radio/CD player","Portable radio",Unknown,????,Repairable,,0231,2020-01-11,"l?§sst sich nicht einschaltten"
rcint_27868,"Repair Café International",DEU,"Computers/phones ~ Desktop","Desktop computer",Unknown,????,Repairable,,0231,2020-01-11,"Fehler mit Grafikkarte"
rcint_27869,"Repair Café International",DEU,"Household appliances electric ~ Vacuum cleaner",Vacuum,Unknown,????,"End of life",,0231,2020-01-11,"Saugleistung gering"
rcint_27870,"Repair Café International",DEU,"Display and sound equipment ~ CD player/recorder","Hi-Fi separates",Unknown,????,"End of life",,0231,2020-01-11,"CD l?§uft ohne zu spielen"
rcint_27872,"Repair Café International",DEU,"Display and sound equipment ~ Tape recorder","Hi-Fi separates",Unknown,????,"End of life",,0231,2020-01-11,"Motor defekt"
rcint_27873,"Repair Café International",DEU,"Household appliances electric ~ Sewing machine","Sewing machine",Unknown,????,Fixed,,0231,2020-01-11,"schwer g?§ngig und Fadenspannung"
rcint_27874,"Repair Café International",DEU,"Household appliances electric ~ Vacuum cleaner",Vacuum,Unknown,????,Repairable,,0231,2020-01-11,
rcint_27875,"Repair Café International",DEU,"Display and sound equipment ~ Radio","Portable radio",Unknown,????,Repairable,,0231,2020-01-11,"Display kaputt"
rcint_27876,"Repair Café International",DEU,"Display and sound equipment ~ Turntable","Hi-Fi separates",Unknown,????,Fixed,,0231,2020-01-11,?ºberpr?ºfen
rcint_27877,"Repair Café International",DEU,"Household appliances electric ~ Coffee maker","Coffee maker",Unknown,????,Fixed,,0231,2020-01-11,"geht nicht"
rcint_27878,"Repair Café International",DEU,"Household appliances electric ~ Coffee maker","Coffee maker",Unknown,????,Fixed,,0231,2020-01-11,
rcint_27880,"Repair Café International",DEU,"Display and sound equipment ~ Radio","Portable radio",Unknown,????,Fixed,,0231,2020-01-11,Lautst?§rkenregler
rcint_27881,"Repair Café International",DEU,"Tools electric ~ Electric hedge trimmer","Large home electrical",Bosch,????,Fixed,,0231,2020-01-11,Sicherheitsknopf
rcint_27882,"Repair Café International",DEU,"Display and sound equipment ~ Photo camera","Digital compact camera",Unknown,????,Repairable,,0231,2020-01-11,"Objektiv f?§hrt nicht aus"
rcint_27883,"Repair Café International",DEU,"Computers/phones ~ Radio","Portable radio",Panasonic,????,"End of life",,0231,2020-01-11,defekt
rcint_27884,"Repair Café International",DEU,"Other ~ Lamp/lighting",Lamp,Unknown,????,Fixed,,0231,2020-01-11,"Lampe im Aquarium defekt"
rcint_27885,"Repair Café International",DEU,"Computers/phones ~ Smartphone",Mobile,Samsung,????,"End of life",,0231,2020-01-11,Display
rcint_27886,"Repair Café International",DEU,"Computers/phones ~ Receiver","Hi-Fi separates",Unknown,????,"End of life",,0231,2020-01-11,"kein Empfang"
rcint_27887,"Repair Café International",DEU,"Display and sound equipment ~ Turntable","Hi-Fi separates",Unknown,????,"End of life",,0231,2020-01-11,"falsche Geschwindigkeit"
rcint_27888,"Repair Café International",DEU,"Display and sound equipment ~ Radio","Portable radio",Unknown,????,"End of life",,0231,2020-01-11,"DAB ohne Funktion"
rcint_27890,"Repair Café International",DEU,"Toys electric ~ Photo frame",Toy,Unknown,????,"End of life",,0231,2020-01-11,"Draht lose"
rcint_27891,"Repair Café International",DEU,"Computers/phones ~ Laptop",Laptop,Unknown,????,Fixed,,0231,2020-01-11,"Batterie wechsel"
rcint_27892,"Repair Café International",DEU,"Display and sound equipment ~ Radio","Portable radio",Unknown,????,Fixed,,0231,2020-01-11,"geht nicht"
rcint_27894,"Repair Café International",DEU,"Display and sound equipment ~ DVD player/recorder","Hi-Fi separates",Unknown,????,"End of life",,0231,2020-01-11,"CD wird nicht erkannt"
rcint_27895,"Repair Café International",DEU,"Computers/phones ~ Keyboard","PC accessory",Unknown,????,Fixed,,0231,2020-01-11,Taster
