id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,event_date,problem
anstiftung_2802,anstiftung,DEU,10,Internal storage,Laptop,Unknown,Fixed,,2018-01-23,"Startete nicht mehr.Auf der Festplatte waren nur noch ein paar Megabyte frei, wir sorgten für Platz und berieten den Gast das Problem in Zukunft zu vermeiden."
anstiftung_2831,anstiftung,DEU,18,System board,Laptop,Asus,Fixed,,2018-07-05,"Der Besitzer des ASUS Notebooks, der sich vor einer Woche beim RepairCafé in Gruna nach einer Reparaturmöglichkeit für den abgerissenen SMD-Elko auf dem Mainboard des Rechners erkundigt hatte, kam heute mit einem passenden Ersatzkondensator wieder. Wir löteten ihn ein und das Notebook funktionierte - sehr zur Freude unseres Gastes."
anstiftung_2833,anstiftung,DEU,18,System board,Laptop,IBM,Fixed,,2018-07-05,Thinkpad vergisst die Einstellungen - die Vergesslichkeit beim Booten schaffte ein Wechsel der CMOS-Batterie Abhilfe
anstiftung_2834,anstiftung,DEU,12,Operating system,Laptop,Dell,Repairable,,2018-07-05,"Bei einem Dell „Latitude E6400“ Notebook traten Probleme nach dem Update des Windows 10 Betriebssystems auf. Nach einer Systembereinigung von Festplatte, Autostart und der installierten Programme funktionierte der Rechner schon deutlich besser als zuvor. Für weitere Optimierungen wird die Besitzerin allerdings noch einmal wiederkommen müssen, da wir bis zum Ende des Abends nicht fertig wurden."
anstiftung_2840,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Lenovo,Fixed,,2018-06-28,wackelige Netzteilbuchse - Ersatz wurde mitgebracht.
anstiftung_2872,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Asus,Fixed,,2018-06-21,"Bei dem Laptop hatte sich die Power-Buchse nach den vielen „Rein-Raus“ von der Leiterplatte gelöst. An sich kein Problem, diese wieder anzulöten. Wäre da nicht der unsäglich lange Demontagevorgang, ehe man das Mainboard in den Händen halten kann. Nach zwei Stunden konnte auch dieser Gast froh gelaunt nach Hause gehen."
anstiftung_2873,anstiftung,DEU,20,Virus/malware,Laptop,IBM,Fixed,,2018-02-15,"Es startete der Internetbrowser nicht mehr.Vermutlich wurde eine Software mit unerwünschtem Inhalt installiert. Wir machten eine Neuinstallation des Laptops und empfahlen, grundsätzlich jede heruntergeladene Software aus dem Internet mit einem Onlinevirenscanner zu prüfen, bevor diese auf dem Rechner geöffnet wird."
anstiftung_2913,anstiftung,DEU,14,Overheating,Laptop,Toshiba,Fixed,,2018-02-22,"Lief im Betrieb - selbst bei Volllast des Lüfters - ständig heiß.In solchen Fällen behindert meist Staub und Dreck, der mit der Zeit die Lüftungsöffnungen zugesetzt hat, eine ausreichende Kühlung. Hier lohnt es sich, das Gerät zu öffnen und gründlich zu reinigen. Als das Gehäuse geöffnet war, wurde es innen vorsichtig mit Pinsel und Druckluft gereinigt."
anstiftung_2920,anstiftung,DEU,3,Configuration,Laptop,Asus,Fixed,,2019-06-13,"Hilfe bei der Ersteinrichtung nach Neukauf benötigt.Browser, Office-Suite, Druckertreiber etc. installiert und Windows 10 erklärt."
anstiftung_2921,anstiftung,DEU,12,Operating system,Laptop,Asus,Fixed,2011,2019-06-13,Automatische Anmeldung am System ist mit dem letzten Windows-10-Update verloren gegangen.Sollte wieder eingestellt werden.Einstellung für Anmeldung zurückgesetzt und neu eingestellt.
anstiftung_2961,anstiftung,DEU,3,Configuration,Laptop,Acer,Fixed,,2018-03-01,"Es war keine Verbindung mit dem Internet möglich und der Rechner war langsam.Das vorinstallierte Virenprogramm blockte offenbar sämtliche Verbindungen und bremste das Betriebssystem aus, weshalb wir es kurzerhand deinstallierten und stattdessen die Testversion eines anderen Virenscanners installierten. Mit diesem lief dann auch alles deutlich reibungsloser. Der Besitzer wird es nun die nächsten Wochen weiter testen und beim kommenden Mal wiederkommen, sodass wir ihm eine feste Programmlizenz aufspielen können."
anstiftung_297,anstiftung,DEU,3,Configuration,Laptop,Unknown,Repairable,,2018-10-16,Neue Software
anstiftung_2975,anstiftung,DEU,7,Integrated screen,Laptop,HP,Unknown,,2018-04-19,"Der Laptop zeigte auf dem Bildschirm nichts mehr an, lief aber.Die Grafikkarte arbeitete fehlerfrei, denn ein extra angeschlossener Monitor zeigte alles an und das installierte Betriebssystem startete problemlos. Wir vermuten einen defekten Inverter für die Hintergrundbeleuchtung oder ein defektes LCD-/LED-Panel."
anstiftung_2984,anstiftung,DEU,19,Unknown,Laptop,Toshiba,Unknown,,2018-04-05,"Einem Toshiba Notebook, das sich nicht mehr einschalten ließ, konnten wir leider nicht mehr helfen. Wir fanden keinen Fehler und werden daher beim nächsten Mal die Daten des Besitzers von der Festplatte retten, bevor das Gerät entsorgt oder ausgeschlachtet wird."
anstiftung_2985,anstiftung,DEU,3,Configuration,Laptop,Acer,Fixed,,2018-04-05,"Ein Notebook von Acer sollte sich nicht starten lassen. Hier startete es jedoch problemlos. Wir führten daher nur einige Dinge zur Leistungsverbesserungen wie z.B. eine Festplattenbereinigung durch und berieten sie bei der Wahl eines anderen Antivirenprogramms, da die Lizenz des bisherigen abgelaufen war."
anstiftung_3006,anstiftung,DEU,3,Configuration,Laptop,Toshiba,Fixed,,2018-03-22,"Diesmal war die Software dran: da es wiederkehrende Anmeldeprobleme mit den Benutzerkonten der Familienmitglieder gab, legten wir diese neu an und richteten sie zusammen ein. Ebenso wurde eine Jugendschutzsoftware installiert und konfiguriert, die sie nun ausprobiert. Abschließend erfolgte noch ein Virenscan und eine Bereinigung zahlreicher temporärer Dateien auf der Festplatte."
anstiftung_3016,anstiftung,DEU,9,Integrated optical drive,Laptop,Unknown,Fixed,,2018-03-15,"Ein Laptop hatte eine CD aufgenommen und wollte diese nicht mehr freigeben. Glücklicherweise gibt es ja auch den Notauswurfknopf und schwuppdiwupp war nicht nur die CD draußen, sondern auch die Besitzerin glücklich."
anstiftung_3019,anstiftung,DEU,12,Operating system,Laptop,MSI,Repairable,,2018-03-15,Einem Besitzer eines „MSI CX 640“ Laptops konnten wir auch nur bedingt weiterhelfen. Auf diesem Rechner wurde Windows 10 installiert. Vermutlich verhindert ein automatisches Update einen sauberen Systemstart. Hier hilft nur die Rettung aller Daten mittels Erstellung eines Festplattenimages oder der Kauf einer neuen internen Festplatte und die Installation eines neuen Betriebssystems. Die Daten können dann von der vorhandenen „alten“ Platte kopiert werden und sind in diesem Fall nicht verloren.
anstiftung_3047,anstiftung,DEU,1,Boot,Laptop,Acer,Unknown,,2019-06-17,"Ein Laptop „Aspire 7720“ von Acer hatte 4 Jahre verpackt im Keller zugebracht und wurde nun wieder hervorgeholt. Früher war er nicht mehr gestartet und deshalb beiseite gelegt worden. Bei unserem Versuch startete er, allerdings mit vielen Streifen auf dem Display und sein Bootlaufwerk fand er nicht. Da uns hierfür an diesem Ort die Zeit fehlt, haben wir den Gast auf unsere anderen Termine in Dresden und Freital verwiesen."
anstiftung_3055,anstiftung,DEU,7,Integrated screen,Laptop,Acer,Fixed,,2019-06-19,"lässt sich nicht einschalten, Display bleibt dunkel.Nach der Demontage wurden alle Steckverbinder überprüft. Dabei wurde ein Stecker am Display gefunden, der sich gelockert hatte. Er wurde neu fixiert und per Klebeband zusätzlich gesichert."
anstiftung_3056,anstiftung,DEU,2,Case/chassis,Laptop,Samsung,Unknown,,2019-06-19,Der Laptop hatte einen Transportschaden oder war mal runtergefallen. Der Besitzer rückte nicht so richtig damit raus. Die Gewindepasshülsen waren aus dem Gehäuse rausgerissen und teilweise waren die Befestigungen dafür auch rausgebrochen. Dafür haben wir nicht den richtigen Kleber da.Besitzer versorgt Kleber
anstiftung_3064,anstiftung,DEU,14,Overheating,Laptop,Acer,Fixed,2009,2019-06-20,"Der erste Gast besuchte uns bereits am Montag auf dem Wertstoffhof in Pirna-Copitz. Sein Laptop „Acer Aspire 7720“ zeigt ein verzerrtes Bild an, und schaltet sich nach kurzer Zeit selbst ab. Wir überprüften das Display mit einem 2. Monitor. Da dieser auch das fehlerhafte Bild anzeigte, öffneten wir die Wartungsklappe und reinigten den stark verschmutzten Lüfter und Kühlkörper. Da hatte sich schon ein „Teppich“ aus Flusen gebildet. Den abgebrochenen Einschalter klebten wir wieder ein. Nach der Reinigung des Kühlers, funktioniert das Gerät wieder."
anstiftung_3065,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Asus,Repairable,2012,2019-06-20,"Der Laptop von ASUS lud den Akku nicht mehr auf. Nachdem der Gast das Gerät demontiert hatte, überprüften wir die Ladebuchse und stellten fest, dass der mittlere Kontakt abgebrochen war. Wir versuchten die Buchse nachzulöten, hatten aber keinen Erfolg. Der Gast wird ein Ersatzteil besorgen."
anstiftung_3069,anstiftung,DEU,4,Integrated keyboard,Laptop,Asus,Repairable,,2018-11-10,"Über die Tastatur ist keine Eingabe möglich. Ausgebaut, Besucher versorgt eine Neue."
anstiftung_3080,anstiftung,DEU,10,Internal storage,Laptop,Dell,Repairable,,2019-05-23,Reinigung und Vorbereitung zum Einbau einer SSD
anstiftung_3136,anstiftung,DEU,18,System board,Laptop,Apple,Fixed,,2019-05-21,Fehler GraphikkarteWiderstand entfernt
anstiftung_3155,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Samsung,Unknown,,2019-05-29,Ladebuchse kaputt
anstiftung_3183,anstiftung,DEU,2,Case/chassis,Laptop,Asus,Fixed,,2019-06-26,Schanier gebrochen
anstiftung_3189,anstiftung,DEU,2,Case/chassis,Laptop,Asus,Fixed,,2019-06-27,"Schanier gebrochen, geklebt und zusammengebaut"
anstiftung_3195,anstiftung,DEU,7,Integrated screen,Laptop,Asus,Repairable,,2019-06-27,"Das Display eines ASUS „X72J“ Notebooks, das zuletzt beim Termin in Freital vorgestellt wurde, flackerte andauernd und verhinderte so ein vernünftiges Arbeiten mit dem Gerät. Wir stellten einen Wackelkontakt bzw. einen Kabelbruch innerhalb des Displaykabels in der Nähe des Deckelscharniers fest - ein recht geläufiger Fehler, der durch häufiges Auf- und Zuklappen nach einiger Zeit auftritt. Mit dem Gast suchten wir ein passendes Ersatzkabel im Internet heraus. Er wird es bestellen und zu einem der kommenden Termine einbauen. Bei der Gelegenheit, da wir den Rechner schon mal zerlegt hatten, reinigten wir gleich noch die Lüftungswege mit Druckluft vom Staub und Schmutz der Jahre."
anstiftung_3206,anstiftung,DEU,7,Integrated screen,Laptop,Lenovo,Unknown,,2019-07-07,Display schaden
anstiftung_321,anstiftung,DEU,2,Case/chassis,Laptop,Lenovo,Repairable,,2018-10-30,"Scharniere sind durch St0ß gebrochen, SollbruchstelleBildschirm hält nicht mehr"
anstiftung_322,anstiftung,DEU,7,Integrated screen,Laptop,Lenovo,Unknown,2013,2018-10-30,Bruch Bildschirmkabel
anstiftung_3232,anstiftung,DEU,3,Configuration,Laptop,Asus,Repairable,2010,2019-07-11,"Falschen Key gekauft, statt Office Windows 10.Festplatte ist für gewünschte Office-Version zu voll. Bereinigung und Deinstallation von Programmen zu Hause."
anstiftung_3233,anstiftung,DEU,7,Integrated screen,Laptop,Asus,Unknown,,2019-07-11,"Defektes Kabel zum Display wurde gewechselt. Allerdings hatte der Besitzer ein Falsches gekauft.Er versucht nochmal, das Richtige zu bekommen"
anstiftung_326,anstiftung,DEU,19,Unknown,Laptop,HP,Fixed,2004,2018-10-30,Geht nicht mehr an
anstiftung_3267,anstiftung,DEU,7,Integrated screen,Laptop,Asus,Fixed,,2019-07-25,"Bekanntes Notebook, bei dem das Displaykabel kaputtgegangen ist. Nachdem ihm zuvor offenbar ein falsches Kabel verkauft worden war, entschied er sich nun letztlich dafür, kein Ersatzteil zu kaufen und stattdessen den Rechner für den Betrieb mit einem externen Monitor umzubauen. Wir bauten mit ihm also den Deckel samt TFT-Bildschirm ab und verlegten die WLAN-Antennen im Gehäuse neu. Laut Rückmeldung vom Besitzer funktioniert das Gerät und nutzt er es nun in dieser Form weiter."
anstiftung_328,anstiftung,DEU,20,Virus/malware,Laptop,HP,Repairable,2013,2018-11-06,"Virenverseucht, muss neu formatiert werden"
anstiftung_329,anstiftung,DEU,19,Unknown,Laptop,Toshiba,Fixed,,2018-11-06,Keine Internetverbindung möglich
anstiftung_332,anstiftung,DEU,19,Unknown,Laptop,Asus,Unknown,2011,2018-11-06,"startet nicht, Fehler nicht gefunden"
anstiftung_3321,anstiftung,DEU,2,Case/chassis,Laptop,Asus,Fixed,,2019-06-27,Scharnier gebrochen
anstiftung_3322,anstiftung,DEU,19,Unknown,Laptop,Acer,Fixed,,2019-07-16,Kabelbruch
anstiftung_3323,anstiftung,DEU,18,System board,Laptop,Samsung,Repairable,,2019-07-16,Bauteil austauschenkommt wieder
anstiftung_333,anstiftung,DEU,14,Overheating,Laptop,HP,Unknown,2010,2018-11-06,"Fährt nicht hoch, weil Graphikkarte überhitzt"
anstiftung_3346,anstiftung,DEU,19,Unknown,Laptop,Medion,Repairable,,2019-07-24,läuft nichtist noch in Arbeit
anstiftung_3373,anstiftung,DEU,4,Integrated keyboard,Laptop,Lenovo,Repairable,,2019-07-04,Vor einiger Zeit hatte jemand Saft auf der Tastatur eines Lenovo „G580“ (Modell 20150) Notebooks verschüttet. Seitdem sind einige der Tasten ohne Funktion. In solchen Fällen ist eine Reparatur wenig sinnvoll und sollte am besten die gesamten Tastatureinheit ausgetauscht werden. Ersatztastaturen bekommt man in der Regel problemlos im Internet zu kaufen. Wir recherchierten gemeinsam nach dem passenden Modell und fanden auch gleich eine Video-Anleitung zum Wechseln. Der Besitzer kümmert sich um das Ersatzteil und möchte dann auch den Austausch gleich selbst vornehmen.
anstiftung_3407,anstiftung,DEU,3,Configuration,Laptop,Asus,Unknown,,2019-07-17,Desktop hat sich verstellt und weitere Probleme mit Programmen
anstiftung_343,anstiftung,DEU,2,Case/chassis,Laptop,Lenovo,Unknown,,2018-11-06,Bildschirm hält nichtSchweißgerät fehlt
anstiftung_3440,anstiftung,DEU,16,Ports/slots/connectors,Laptop,Fujitsu,Repairable,2003,2019-08-22,"An dem Notebook von Fujitsu Siemens war die Ladebuchse ausgeleiert, weswegen der Akku bei verbundenem Netzteil nicht mehr aufgeladen wurde. Wir löteten die Ladebuchse von der Platine und recherchierten im Internet nach einem geeigneten Ersatz, wurden jedoch nicht fündig, da auch das Notebook sehr alt war. Der Gast entschied sich daher letztlich gegen eine Reparatur und will sich nun lieber ein neues Gerät kaufen."
anstiftung_3524,anstiftung,DEU,3,Configuration,Laptop,Lenovo,Unknown,,2019-08-17,USB-Treiber fehlen
anstiftung_3620,anstiftung,DEU,8,Internal damage,Laptop,IBM,Unknown,2008,2019-09-12,Fortsetzung:Mitgebrachte neue Heatpipe mit Lüfter wurde eingebaut und ein Betriebssystem neu installiert.
anstiftung_3637,anstiftung,DEU,18,System board,Laptop,Lenovo,Unknown,,2019-09-18,"Die USB-Buchse funktioniert nicht. Keine sichtbaren Fehler, 5V Spannung vorhanden.Wahrscheinlich ist der Controller defekt"
anstiftung_364,anstiftung,DEU,3,Configuration,Laptop,HP,Fixed,2013,2018-11-13,Muss neu formatiert werden Neues Windows auf Laptop installiert
anstiftung_3643,anstiftung,DEU,2,Case/chassis,Laptop,HP,Unknown,,2019-09-18,"Gehäuse defekt. Geklebt, Zusammenbau nach dem Aushärten."
anstiftung_3648,anstiftung,DEU,3,Configuration,Laptop,Toshiba,Fixed,,2019-09-19,Touchpanel funktionierte nicht.Treiber aktualisiert.
anstiftung_3652,anstiftung,DEU,4,Integrated keyboard,Laptop,Lenovo,Fixed,,2019-08-27,"Einige Tasten funktionieren nicht. Tastatur gereinigt, Update deinstalliert, iTunes aktualisiert"
anstiftung_3665,anstiftung,DEU,7,Integrated screen,Laptop,Unknown,Unknown,,2019-08-07,Displaybruch
anstiftung_368,anstiftung,DEU,10,Internal storage,Laptop,Fujitsu,Repairable,,2018-11-14,Festplatte kaputt
anstiftung_3708,anstiftung,DEU,19,Unknown,Laptop,Lenovo,Repairable,,2019-08-27,Geht nicht anZeit reichte nicht aus
anstiftung_3717,anstiftung,DEU,19,Unknown,Laptop,Unknown,Unknown,,2019-09-03,Fährt nicht hoch
anstiftung_3718,anstiftung,DEU,4,Integrated keyboard,Laptop,Unknown,Fixed,,2019-09-03,Tastatur defektTastatur getauscht
anstiftung_3719,anstiftung,DEU,2,Case/chassis,Laptop,Unknown,Fixed,,2019-09-03,Klappmechanik defekt
anstiftung_3729,anstiftung,DEU,17,Power/battery,Laptop,Lenovo,Fixed,2018,2019-09-04,Startet nichtAkku Problem
anstiftung_3773,anstiftung,DEU,19,Unknown,Laptop,Asus,Repairable,,2019-09-18,Geht nicht an
anstiftung_3787,anstiftung,DEU,4,Integrated keyboard,Laptop,Apple,Fixed,,2019-09-24,Einbau einer neuen Tastatur
anstiftung_3791,anstiftung,DEU,4,Integrated keyboard,Laptop,Unknown,Fixed,,2019-09-25,Tastatur defekt
anstiftung_3932,anstiftung,DEU,7,Integrated screen,Laptop,Lenovo,Repairable,2015,2019-09-24,bei dem mitgebrachten Laptop ist das Display defekt. Wir haben es ausgebaut - eine Neues wird beschafft.
anstiftung_3942,anstiftung,DEU,2,Case/chassis,Laptop,HP,Fixed,,2019-10-10,"Fortsetzung vom 18.9.19:nach dem Aushärten des Klebers zusammenbauen. Wir lösten auch noch etwas die Mutter an den Scharnieren, damit die sich etwas leichter öffnen lassen."
anstiftung_3949,anstiftung,DEU,18,System board,Laptop,Acer,Fixed,2013,2019-10-08,W-LAN Karte defekt
anstiftung_3950,anstiftung,DEU,18,System board,Laptop,Acer,Repairable,,2019-10-09,"fährt nicht hoch, BIOS Batterie leer"
anstiftung_3967,anstiftung,DEU,8,Internal damage,Laptop,Lenovo,Repairable,,2019-09-05,"Beim Hochfahren eines Lenovo „T400“ (Typ 6474-D88) Thinkpads kam ständig die Fehlermeldung „Fan Error“. Aufgrund dessen hatte sie den Lüfter daheim bereits etwas gereinigt, was allerdings ohne Erfolg blieb. Mit der Vermutung eines defekten Lüfters kam sie deshalb ins RepairCafé. Zusammen bauten wir hier zunächst die Festplatte für eine Datensicherung aus, da sie einige der darauf gespeicherten Dokumente benötigte. Den Defekt des Lüfters konnten wir dann auch bestätigen. Gemeinsam recherchierten wir im Internet noch nach einem neuen Ersatzteil und bestellten ihn. Nun müssen wir warten, bis er geliefert wird."
anstiftung_3985,anstiftung,DEU,13,Other,Laptop,Lenovo,Fixed,,2019-09-26,"Im Falle des Lenovo „T400“ Thinkpads vom letzten Mal in Freital stand nach dem Lüftertausch und Festplattenwechsel nun noch eine Datensicherung an. Wir kopierten alle wichtigen Dokumente der Besitzerin auf den mitgebrachten USB-Stick, sodass sie sie nun wieder zur Verfügung hat."
